Длина_ряда,Доля_пропусков,Доля_выбросов,ADF_статистика,ADF_pvalue,Сила_тренда,Сила_сезонности,Магазин_ID,Номенклатура_ID
361,0.0,0.0277008310249307,-9.313027539190571,1.0367363872947144e-15,0.1930884085191362,0.0106861553340665,Store_001,Item_04292
272,0.0,0.0110294117647058,-16.52361832489542,2.0535620238179818e-29,0.068487282250735,0.0158576029851427,Store_001,Item_10647
1,0.0,0.0,,,,,Store_001,Item_06101
1,0.0,0.0,,,,,Store_001,Item_05677
1,0.0,0.0,,,,,Store_001,Item_10255
189,0.0,0.0529100529100529,-12.462226211873917,3.386059578749028e-23,0.0801510358127035,0.0166954952060499,Store_001,Item_10004
1,0.0,0.0,,,,,Store_001,Item_09012
1,0.0,0.0,,,,,Store_001,Item_09050
1,0.0,0.0,,,,,Store_001,Item_00922
1,0.0,0.0,,,,,Store_001,Item_06092
229,0.0,0.0131004366812227,-15.166928307528636,6.471661608942384e-28,0.0680514756019799,0.0191307857390251,Store_001,Item_06019
1,0.0,0.0,,,,,Store_001,Item_10381
1,0.0,0.0,,,,,Store_001,Item_03137
36,0.0,0.0555555555555555,-5.91607978309962,2.570971969923152e-07,0.0318934971947962,0.2906612900262146,Store_001,Item_01187
14,0.0,0.0,-3.6055512754639896,0.0056557818502749,0.0442621563931695,0.493461925586561,Store_001,Item_06008
82,0.0,0.024390243902439,-8.99999999999997,6.536480457111485e-15,0.0335291610266555,0.0673150239049701,Store_001,Item_07956
179,0.0,0.0223463687150838,-13.469829005458568,3.3995675232647387e-25,0.1038288454050769,0.0179779487251668,Store_001,Item_03113
26,0.0,0.0,-1.19833420443646,0.6743118842969562,0.0971760709607712,0.348440577798703,Store_001,Item_05107
220,0.0,0.0136363636363636,-14.8673201789134,1.683769518879977e-27,0.0679384022018475,0.0197173496157669,Store_001,Item_06062
227,0.0,0.026431718061674,-3.59643167389694,0.0058296140690455,0.1761787862546403,0.0392211594570036,Store_001,Item_06102
1,0.0,0.0,,,,,Store_001,Item_04394
1,0.0,0.0,,,,,Store_001,Item_04290
1,0.0,0.0,,,,,Store_001,Item_08402
1,0.0,0.0,,,,,Store_001,Item_05483
1,0.0,0.0,,,,,Store_001,Item_10666
1,0.0,0.0,,,,,Store_001,Item_03320
184,0.0,0.0217391304347826,-13.6238867571586,1.7752708724716464e-25,0.1172634172340713,0.0209312214516772,Store_001,Item_07764
1,0.0,0.0,,,,,Store_001,Item_05398
37,0.0,0.054054054054054,-5.999999999999998,1.666120483405454e-07,0.0319747724162551,0.1173447447492116,Store_001,Item_01747
202,0.0,0.0099009900990099,-14.177446878757904,1.954887380464352e-26,0.0342545423781757,0.0274687024264315,Store_001,Item_03311
